	id	tweet	offensive_probability	predictions
181	84879	"#MPLSpotlight: Have you met Stefanie? She's our newest Adult Services Librarian. She has been putting in a lot of hours cleaning up our collections. Here she is with her favorite find, a book on unique homes. If you see her, be sure to say hi!"" #MonroLib URL"	0.08555890517827874	NOT
182	42192	#ArunJaitleyStepDown He is most shameless #FM in history of India and audacity and shamelessness with which is lies in public is disgrace to post.	0.3556861155614768	NOT
183	20034	#Canada's Liberal government rejects @USER recommendation that political parties comply with #privacy laws after #Facebook / #CambridgeAnalytica scandal URL	0.10504917067710115	NOT
184	39516	"Will you marry me please..""  { #RogueBot }"""	0.24877974339946238	NOT
185	43587	"#Conservatives £2 bn Housing on-trick @USER -  What a crock of sh#te""! @USER #HousingCrisis  URL"	0.1320531253000499	NOT
186	10684	2 weeks of resp done and I still don't know shit my ass still on vacation mode 😪	0.29791567316745754	NOT
187	76394	(NAB)JESUS WON'T REJECT U-COME TO HIM -HOMEWARD BOUND TOWARDS HEAVENS KINGDOM HE IS OPEN DOOR TO ONLY-	0.22177610259007147	NOT
188	76692	#Nickelodeon @USER #KallysMashup She has an Angel's👼Heart,💘the Force🌐of Character⚡of a Goddess💝and its Light💫Shines🌠as much like that of a Star.🌟She is... @USER #MaiaReficco URL	0.18074021642095744	NOT
189	41553	#Coupdetat of #Spain in #Catalona. #Spain is a  #fakedemocracy @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER #cddr #shameonSpain #WakeupEurope @USER @USER URL	0.19515656256267885	NOT
190	48839	"#Analysis: Supporters of the People's Party of Canada would likely bristle at being called liberal,"" but its beliefs fit the classic definition. URL @USER"	0.1574151216120776	NOT
191	38718	#BarbieDreamsVIDEO I saw the genius interview , thank you for loving us so much , just the way we love you Barbie , you are beauty with brains ♥️♥️	0.10613127726810728	NOT
192	56048	#JusticeForSoniasFather @USER @USER @USER @USER @USER @USER @USER @USER Plz help Sonia. She is in pain. Why PTI officials not responding her. She is also getting trouble from PMLN goons. Some1, plz help her. Thanks	0.14054040128677184	NOT
193	18997	#1A #2A  Ok,@USER , @USER  This is Eric Holder talking about gun control. This has been pulled down 6 times now. I'm going to keep reposting it everytime it gets taken down!! URL	0.12608208484094302	NOT
194	36720	#Conservatives today... URL	0.1383174692543886	NOT
195	51656	#Liberals and #Democrats use this as their first step of food preparation ... URL	0.16216071461698423	NOT
196	62986	#Liberalismisamentaldisorder, but it is also a danger to our country. #Liberals are showing themselves to be utterly hateful. They do not CARE about TRUTH, they only care about POWER.	0.20669207334515874	NOT
197	24430	#Florencehurricane 72 HOURS OF SUSTAINED LETHAL CYCLONIC FORCES, ONLY TO A FEW HOURS TO IMPACT TO  #NorthCarolina #SouthCarolina, AND #Georgia... DON'T BE STUPID... GET AWAY FROM THESE AREAS... @USER @USER #Florence Sep 12 12:13 PM #Nyc #Miami #Houston #Chicago #Nj #Ca #La URL	0.13333541708246793	NOT
198	19563	#Antifa #UKLabour, #FBPE, #SUTR  Pay Attention!  This is what #ForBritain is fighting against - you? URL	0.15328088192299547	NOT
199	19836	@USER He is a expert on NI now &amp; blocks anyone that challenges his views--he just wants his view heard-he has obsessive love for EU-	0.12764599301130256	NOT
200	31033	#Antifa demo in memory of #KillahP. #Greece URL	0.19097525076439958	NOT
201	70051	@USER These are all  coranated attacks from idiot loons! They will get worse much worse before the election! Can u imagine idiots who want to get rid of the economy and their 401 along with interest rates just because he is not a polished politician? Idiots!	0.31718502094590834	NOT
202	73642	@USER @USER Awwww she is so stinking cute! How old is she now?	0.1758943184339337	NOT
203	10727	#Benghazi  #Haiti  #UraniumOne  #SethRich What more does the justice department need? No double standards! Just because you're Rich and Powerful doesn't mean you can rob, seal and murder! #DrainTheSwamp  #HillaryForPrison  #VoteRed #MAGA URL	0.1476877587417561	NOT
204	73442	#Black_Eyed_Peas Tackle Gun Control, Social Justice on New Song ‘Big Love’: Single highlights group's first album in eight years, 'Masters of the Sun' URL URL	0.07792866944416615	NOT
205	59758	#Censorship  Awake yet?  Ask yourself why these conservatives are being censored? #WalkAway URL	0.07759751291000293	NOT
206	11781	"You didnt have to beat him up like that... all he said was you are looking so delicious."" You say as you clean up his bruised knuckles. ""Nobody talks to my woman that way...except me."" He pulls you on to his lap.  ""Do you want me to kiss it and make it feel better?"" You tease.+ URL"	0.14701209100291343	NOT
207	11645	#JoinTheFight    Join the fight against American Communists... Democrats  and  Liberals have taken this crap to the edge and there is no coming back. They are  openly promoting the Destruction of  AMERICA.  #JoinTheFightAgainstCommunism URL	0.13563347673916257	NOT
208	91116	#Art #ArtistsOnTwitter #Soul #GoodBusiness #Entrepreneur #Success #Excellence #WomanInBusiness #MindBlowing #Quotestoliveby “Be gentle with yourself. You are a child of the universe no less than the trees and the stars; you       have a right to be here.” by Max Ehrmann URL	0.10499892719127786	NOT
209	86437	#ICYMI: Welcome Anna Grey Barbour to our Women’s Volleyball Team! Anna is a 2018 Terry Sanford High School graduate. She is studying dental hygiene at our college. We’re proud to make you a Trojan, Anna. Good luck this season! #BlackNGold #Trojans 🏐🖤💛 URL	0.05793206418323001	NOT
210	86268	#BiggBossTamil #BiggBossTamil2 #BiggBoss2Tamil intha #Aishwarya va kuda manichirlam ana intha #Yashika 😡😡 The biggest reason for every fight in BB house. Yet our foolish people support her just because she is doing Tasks. URL	0.1472053052395362	NOT
211	21643	#TOTALLYBLOGGING - Want to know how to keep your focus when you are blogging? It's easier said than done at the start so take a look at what you can do to stop quitting! URL #ukbloggers #fbloggers #bbloggers #lbloggers URL	0.13466319461515125	NOT
212	72274	@USER @USER has stated that any talk of Zionist involvement in 9/11 is metaphysical masturbation because he is a disinformation agent taking advantage of people of lesser intellect. He should be ashamed of himself but he’s not because he’s #Zionel	0.28949274410333137	NOT
213	95198	#UPDATE: New projections state Hurricane #Florence may now travel down the coastline with the entire NC/SC coast possibly suffering #Florence's deadly storm surge greatly increasing the seriousness of the rain/wind in South Carolina and surrounding areas, even possibly Georgia URL	0.0920940299341354	NOT
214	31550	"#Liberals are like, Economics? I don't even know what gender I am."""""	0.21312118970154834	NOT
215	21524	#Khaleesi kinda watching #HIAC ! Wtf does she think she is, a person? Pffft pathetic URL	0.23819508983586055	NOT
216	84579	And🤷🏽‍♂️ females b on the same shit URL	0.432950970652131	NOT
217	26291	#Brexit #UKLabour #Labour #Conservatives #PlaidCymru #Greens #Politics #EU URL  - POLL	0.10701699277038372	NOT
218	72424	#BreakingNews, via NYT The New York Times URL	0.06421758611044152	NOT
219	28744	#HCHottestCeleb   Round of 32 Match 12  Scarlett Johansson   V.S  Emma Stone   POLL BELOW URL	0.24396818156530398	NOT
220	59961	#Sugardaddy Retweet if you are under 30 and you want 400$ daily USA,Canada and UK only #sugarbabyneeded #sugarbabywanted #findom #sugarbaby #Canada	0.12110761364984067	NOT
221	59519	#DeclassifyDocuments I love watching liberals like Maria squirm. #Outnumbered	0.25248431377370295	NOT
222	51386	#PoliticsInFocus Look Donald! You are only a duck, stop patronizing me! URL	0.23953594792547023	NOT
223	76052	#naturephotography. #nature. #birds #wild in #Wisconsin #photography. #picoftheday. #pics #fridaymotivation. #fridayfeeling. #instagramers. I hope you are having an #amazing day URL	0.12035053189313222	NOT
224	14837	#CarolineForbes You are needed to help with the posted SL. DM me to Audition.	0.1442165622378948	NOT
225	57295	#WCW to @USER   I mean hey, she is a great friend and I am more than happy to help with missions and anything else she might need!	0.07713769550049715	NOT
226	74610	@USER @USER that would have just offbalanced him   he did exactly what was smart, basic grappling: it might have been all instinct but the antifa used basic grappling:  Cross side collar to snap down, then stepping out of his weak single leg  attempt	0.14537330030822626	NOT
227	55653	"#Cancer  Hate crime isn't an actual crime. If there's a victim, then it's just called crime. (Malum in se)  Hate"" crime is socially engineered programming to control people's behavior, just like gun control.  #ChangeMyMind URL"	0.18779907859371872	NOT
228	10918	#CarbonTax works and will put tons more money BACK INTO Canadian pockets.  .@USER  .@USER  .@USER .@USER  Part of why Trudeau won in 2015 was campaigning on a national carbon tax. Conservatives died then. They want another death in 2019...we will oblige. URL	0.09653850240165301	NOT
229	57541	Antonia Evans was either sex trafficked or cremated.	0.3955290392969982	NOT
230	55318	#Repost thesavoyshow with get_repost ・・・ #MarkKnight Says he is not a racist after drawing a racist picture of #SerenaWilliams .. Do y’all believe him or nah?⤵️ URL	0.26471494116040084	NOT
231	80965	@USER The worrying thing is that she is teaching our young adults.	0.23680621240092872	NOT
232	14051	#WalkAway #DemocratSocialists #Socialists #Socialism #Resist #Communists #Antifa #Cult #Crazy #Insane #mentalillness #EmptyHeaded #BernieSanders #Venezuela 42 TRILLION in NEW TAXES #AlexandriaOcasioCortez #OcasioCortez #EndorsementFail #MissVenezuala2018 Alexandria Ocasio Cortez URL	0.24856773648350394	NOT
233	25125	#TheView stormy was in trapped by a dollar bill in her face poor pornstar but no worries the Democratic Party she is the leader of	0.19728389650606376	NOT
234	81974	#ProudAlumnus Keep up the great work, @USER Don't forget you are under GREAT leadership, so take some time to soak in the skills they aim to teach. URL	0.07327140155243142	NOT
235	76797	#WILDCARDWEDNESDAY #MAXDRIVEWILDCARDWEDNESDAY You Are #OnAirWithShine #NP HAPPIER  - @USER FT @USER  On The #MaxDrive w.@USER the #RadioENCHANTRESS	0.2605109312954542	NOT
236	57494	@USER He is off the deep end. This calls for an intervention	0.276360979030118	NOT
237	49441	#CNBC what's go talk about the gender gap in silicon valley but won't talk about the gap between conservatives and #emocrats and the #bias	0.15906934993309632	NOT
238	78266	$500 Million Funding Competition for US cities That’s nice. ⁦@USER  URL	0.09407125561215329	NOT
239	31401	@USER She Is A ChiCom Spy..... #ClubGITMO	0.3226974991028045	NOT
240	80020	#Repost @USER ・・・ We can’t forget to give props to Naomi Osaka!! 🏆🎾 She played against her idol and won. In someways the win has been overshadowed, but she is so humbled in her… URL	0.18706187216342346	NOT
241	61295	And these entertainment agencies just gonna have to be an ass about it. URL	0.3345212937258821	NOT
242	45518	@USER He is obviously getting suspended. He is not an asset for anyone	0.15478905460936898	NOT
243	53351	#Trump Really, everything Trump does is another piece of evidence for obstruction of justice. He is a talking crime machine.	0.1650200823084264	NOT
244	51610	#Canada - EXCLUSIVE: #Trudeau #Liberals leave $372M meant to help veterans unspent since taking office URL	0.13054885196701968	NOT
245	26758	@USER @USER ...than why did you show us how hot she is ?	0.2779882346904433	NOT
246	30718	@USER @USER @USER You have yet to answer what *realistically enforceable* gun control law would *prevent* the tragedies without violating Due Process and HIPAA...	0.1529670454073655	NOT
247	25463	#DisarmThem? This goes to show how moronic Antifa types are, because this is a good way to encourage some dumbass to rightfully get speedrocked. Open carry users practice weapon retention. Gun grabs will go very badly for you if you try. You will get shot, so don't do it. #2A URL	0.2025558965131634	NOT
248	82558	#MAGA  ... got any ideas how she could have done it? URL	0.13668824854191605	NOT
249	85613	#ChristineBFord #LiberalsAreDesperate @USER every time liberals don't get there way they cry racism or sexual assault. Hard to believe	0.18023970077674692	NOT
250	36875	"(URL You can't summarize the rankings of a game mode in just one picture"" URL"	0.12333421125143121	NOT
251	86142	#Learn from it and become #better instead of remaining #stuck in it and become #bitter. #CLifeClearly #CLifeThryve #AboutThatLife #CLifeMacon	0.17686557166436429	NOT
252	87711	#KamalaHarris may run for President in 2020, but will never be #POTUS. Sadly, she is guaranteed a leadership role in politics, much like #DianneFeinstein, that’s reality in liberal California. Ask #NancyPelosi! #ChuckSchumer #CNN #MSNBC	0.15357206711656565	NOT
253	51626	Levi Strauss has “never been afraid to take an unpopular stand to support a greater good.” '  What about when they shut down all manufacturing in America?  That wasn't even a news story when it happened. Maybe they're right; it wasn't unpopular.  URL	0.15097712121703008	NOT
254	59423	#repost @USER is giving a word with this jacket. #preach #saynotofuckboys #dontgiveyourmagictomuggles URL	0.17010527328225056	NOT
255	80555	#Emmys sooo lovely I love the dress colour and the design looks like fairy tales and she is very tender 🌬 URL	0.08006551463191174	NOT
256	85830	"#CHANGE  I remember past administrations chant was change"".  There was no change carried the same baton and did nothing.  This POTUS is making the changes.  He does what he says.  So far for the better.   I like.  But swampies, liberals, lefties just hatin. Don't be hatin"""	0.18959958334644353	NOT
257	29102	An open letter to Mac Miller URL	0.20760496429191197	NOT
258	85886	#CincinnatiEnquirer steps into #Gun Control FINALLY. Took a #MassShhoting on their damn door step for their #editors to wake up, but better late than never. URL	0.15305017317200595	NOT
259	54621	!!!!bitch i’m fucking coming back URL	0.6054685648300141	OFF
260	80397	#Liberals Are Reaching Peak Desperation To Call On #PhillipRuddock To Talk With #Turnbull To Convince Him To Help with #WentworthVotes 18 Sept 2018  @USER #Auspol #LNP #NSWpol @USER  @USER @USER #LNPMemes URL	0.21225255648270686	NOT
261	76937	@USER Most of them in Chicago where there is STRICTER gun control. IT DOESNT WORK!	0.07959050361804386	NOT
262	68875	$uicideboy$ ON HALLOWEEN its aboout to get sooooo FUCKING spooky	0.31713791897464255	NOT
263	89591	@USER He does. And I'm glad he always goes out on something reckless to show who he is going out and coming back everytime! Jeff is the best!!!	0.08894968988907374	NOT
264	67926	#Democrat controlled city with strict gun control laws and @USER wants to blame the #GOP Um, isn’t it you rich #Democrats trying to keep the blacks in poverty? #WalkAway URL	0.10513508275264837	NOT
265	41588	@USER Got to love that the people making the laws tend to know nothing about the subject they're making the law for. You should hear some of the gun control laws people try to pass here in the states.	0.08905181426467175	NOT
266	18091	@USER @USER @USER @USER @USER Same here😢😢. I can't hear what she is saying	0.21741763298925623	NOT
267	56205	@USER @USER @USER @USER Penny believes that she is so intelligent that she just knows he will.....I think she may be the smartest Canadian.....ever. Canadians are fun to watch. They have to get on Twitter in the US to find anyone with an opinion. I like RUSH...and hockey	0.14233742298024002	NOT
268	24467	#SandraOh...OH how I love that you brought your parents...they (and you) are the epitome of grace and beauty!	0.09300989910928374	NOT
269	47245	#HealingYourself is connected with #healingothers.	0.20904696655360705	NOT
270	32851	#ChristineBlaseyFord needs to testify under oath before anything. The claims should be investigated as far as any of these claims can be investigated. If/ when it comes down to her word vs. #Kavanaugh's he should be approved as soon as possible. Full stop.  #MAGA #QAnon	0.13649883825185033	NOT
271	86982	#Maga @USER   Antifa website instructing how to hurt multiple police officers and how to cross border.  URL URL	0.07252346406279979	NOT
272	95247	#NationalDayofEncouragement #EncouragementDare Therefore #encourage one another and build each other up, just as in fact you are doing!! #Thessalonians #scripture #verse To donate, go to our website(link in bio!), call 404-478-9794 or email donate@USER #community URL	0.1295367815326512	NOT
273	74211	94-year-old Bletchley Park veteran: I helped defeat the Nazis in 1941 and I'm ready to fight fascism again now URL	0.15372785301457315	NOT
274	51948	@USER #WalkAWayFromCatholicism it is a corrupt to the core and become a giant autocratic pedophile ring.	0.36475666078306285	NOT
275	28196	#CALIFORNIA PATRIOTS... especially those in #CA21  Obama/Soros are attempting to take this House seat to get control of Congress.  Say no to TJ Cox.  He is a shill Candidate fronted by the dastardly duo.  Please get out and vote David Valadao for House, Dist 21! Follow @USER URL	0.09368587373554492	NOT
276	71881	#noshadenotea but like if you are in community college and your parents still have to pick you up and drop you off. You need to get your life together omg	0.11748688147909159	NOT
277	50376	- When she takes her nigga name out her bio. URL	0.3689664408796397	NOT
278	64161	@USER Exactly it’s bc slick woods has that unconventional look that she’s who she is yea she ain’t attractive to most of us but that shit don’t matter @ all lol	0.28354651354323707	NOT
279	45304	#ArrestGeorgeSoros He Funds #DomesticTerrorists #Antifa URL	0.11863317011411179	NOT
280	22248	#Interesting  Has she gone through any kind of background check similar to the 6 #FBI background checks that #JudgeKavanaugh has? URL	0.17269922211935987	NOT
281	27228	#Conservatives Govt have run up debt in spite of austerity cuts while the rich have doubled their wealth. #inequality  URL via @USER	0.06504003366052874	NOT
282	57326	#CrowderConfronts continues to expose that the SJW bullies are paper tigers when conservatives fight back with truth and facts. #dontbeafraid #confrontwithtruth URL	0.19912598841655657	NOT
283	97729	2x the fun y'all URL	0.17589984661079097	NOT
284	24957	"... Antifa comrades miss the nuance of (a lot don't, but still, people, you know):  It's not that 45 is a white nationalist,"" as that's a very specific community. It's that he uses the same white supremacist rhetoric employed by WNs, which gives him dangerous company with them.."""	0.17386584224133578	NOT
285	68774	#BeckyLynch is beautiful one of the few women in wrestling that absolutely need no work done at all. She's absolutely beautiful just the way she is. Doesn't need giant boobs or a fake booty. @USER is just simply amazing #HIAC	0.07283559647072714	NOT
286	43350	@USER @USER @USER Gun Control is nothing but people control. The left wants gun control ONLY because they do NOT want us little guys armed &amp; able to defend ourselves. Makes it harder to get us behind barbed-wire fences as they saw in North Korea.	0.13112475231844	NOT
287	41709	#ALERT  A win for the Progressive Conservatives.   The Ontario Court of Appeal has granted a stay of #Bill5,  which is to cut the number of Toronto city councillors from 47 to 25.	0.0869107054797051	NOT
288	71063	$25 Amazon/PP-1-WW-Murder and Food Porn: A Northwest Cozy Mystery #8-Dianne Harman-Ends 10/2 URL	0.31686825834472576	NOT
289	92516	#WCW #WCE @USER  It’s your special day of the week again. I really miss you and I’m looking forward to see you soon. Don’t forget that I love you. I love you with all my heart because you are my heart! ❤️ URL	0.03977590376568486	NOT
290	85100	#BarbieDreamsVIDEO @USER   I love you❤ But i fux with you even more as roman i feel like...you are roman just actin' like nicki!😍  Dimelo papi papi!	0.2877822429184958	NOT
291	89661	#Martina #Navratilova: What #SerenaWilliams Got Wrong   via @USER Be always really liked and respected Martina and here she is the voice of reason. URL	0.11250296442070103	NOT
292	47898	#Bodyguard far fetched if she is alive but not impossible. I think Budd is his own worse enemy as signs of split personality, but uncertain as today's episode was all over the place!	0.09580901059653218	NOT
293	88523	"#bookreviewer Meet Ronaldo! He is a second-year student at the Reindeer Flying Academy. He is on his way to breaking the speed record in the flying contest but stumbles upon a mystery that perplexes his thoughts.""  Thanks @USER  URL   #t4us #mglit URL"	0.11107224861842373	NOT
294	19321	#Backto60 #OneVoice #1950swomen #1950sbornwomen   @USER TOOK SIX YEARS OF OUR PENSIONS  We all agree. WE NEED OUR PENSIONS BACK! URL	0.178139797416631	NOT
295	26042	#Maine you need to face facts @USER doesn’t really represent you anymore as she is playing a game where she says she is undecided on Kavanaugh but we all know she is going to vote to confirm him.  Time to DUMP Susan Collins.	0.08669481684565104	NOT
296	16694	#Twitter. Stop what you are doing right now and head over to #Twitch and listen to my AMAZING friend Grendy as he plays #HatofulBoyfriend. #VoiceActor in the making! URL #supportsmallstreamers URL	0.06020532504451164	NOT
297	88221	#BiggBossTelugu2 how many of you #KaushalArmy cum @USER fans... URL	0.19525959981331678	NOT
298	30357	#Conservatives @USER  'tells Philip Hammond' to slash taxes, (for the rich and corporations?)  and regulations - so less workers and environmental protection -  if there's a no-deal #Brexit | Tory #BrexitShambles #SmallState  URL via @USER	0.06754907410491667	NOT
299	11021	#YehUnDinonKiBaatHai Naina talks about educating a girl and making her responsible and also make them play sports. Bang on girl!!! 💯👏🏼  PS:- SHOE'S JEALOUS FACE THOUGH😂😂😂😂 SHE IS BURNING🤣😜	0.12822377319659845	NOT
300	26763	#1000daysofsoloharry So glad that to be a fan of someone who’s trying to change the world by being kind to people, being an ally,stands up for women’s rights, donates for different causes, stands for gun control and someone who’s successful but still continues to be humble URL	0.09158022269918557	NOT
301	59708	#CastingCallShow was fantastic!! At first I didn't think I was going to like any of the finalists' shows, but ended up loving all 3. I ultimately voted for An Amazing Business Opportunity by Anna Ladd. She is so funny and I really want to hear more.	0.07647871019318035	NOT
302	78244	#BrexitShambles #ThursdayThoughts #eu #NEWS Lets avoid a future of #BorderControl queues... #givepeasachance @USER @USER URL	0.14776529265561258	NOT
303	11813	#Democrats..2) we have yet to hear one of these righteous Democrats 'attack and insist' that Ellison resign after 'he' was accused of assault nor have we heard them call for Cory 'Spartacus' Booker to resign after he 'admitted' to sexual assault in 1992..the 'stink' of liberals.	0.12410200958283703	NOT
304	16468	#Obasrants   If you are in a band and you don’t do covers, you are missing out on good quality audience engagement!   Look @USER  with @USER   Link below   URL URL	0.12243346894842576	NOT
305	75637	#LisaxMichaelKors she is sooo talented, love hr too much URL	0.061831592125470736	NOT
306	71071	#HurricaneFlorence ... not good, she is sporting a pinhole eye while strengthening... URL	0.2215557640195985	NOT
307	17714	#1 son,  knockin it out the fuckin park...... URL	0.25001231693896697	NOT
308	97610	@USER @USER @USER Okay and? Anybody can go to Eredivise and score 15+ goals. Shit league. Bundesliga teams are competitive in euro competitions. Mexico hasn’t produced any talent like Pulisic in a long time. It’s okay, maybe you guys will one day.	0.06803997316607949	NOT
309	63048	#Kalyani is a very stupid teenager. I totally despise her for the atrocities she is doing towards Aunty Anupriya. She blames her for her mom’s death. She should stop and listen to Anupriya side of the story before she makes vile accusation   #TujhseHaiRaabta #ZeeTVSerials	0.30774919601065276	NOT
310	30075	#Kalyani is a very stupid teenager. I totally despise her for the atrocities she is doing towards Aunty Anupriya. She blames her for her mom’s death. She should stop and listen to Anupriya side of the story before she makes vile accusation   #TujhseHaiRaabta #ZeeTVSerials	0.30774919601065276	NOT
311	74237	@USER what? seems to me that's a terrorist attack probably IS/antifa. still Id look at who wants to get strawberries into the market before completing the form	0.13341389185111957	NOT
312	60466	#Christian #America – If we go by #Trump’s example, where liberals support open borders, I guess conservatives support school shootings.   Please explain how this makes America great again.	0.06912729078836165	NOT
313	25685	@USER @USER @USER She is the most disingenuous person in the Senate. If she was my Senator I would hide in shame after her despicable behavior in the SCOTUS hearings.	0.27119755225408826	NOT
314	16333	#Democrats #Liberals you are being #threatened by #Armed #Nazis and you talk about #disarmament of yourselves and of #Disconnection from the #Military #Lifestyle ?  You should #broadcast your #Armory and #killSkills #RightFuckingNOW URL	0.16502908010999268	NOT
315	78417	699. Just wanted to tell you you should Hang Out With Me More. i think it’ll be fun! Also, lmao dick for a tongue? So people can easily suck me off. HAHA kidding aside, i aint want a tongue as my dick that looks hella weird.. but my choice was weird to but WHATEVER	0.21655660870527058	NOT
316	78760	#parikshitsolutions Security incidents rarely emerge fully formed with flashing lights to alert you. See if you’re prepared by testing your skills in the following scenario. URL URL	0.10364020945899474	NOT
317	78261	@USER #NBC #MSNBC when will @USER be held accountable for his inflammatory remakes calling for the leftist to fight.	0.3049602536398539	NOT
318	40790	@USER It's a proven fact that gun control doesn't work.. look at Chicago...  Don't worry about others records. Let's talk about  Selling uranium to Russia.. 400 million from Russia..	0.08515594410670296	NOT
319	63775	#BoycottLeviStrauss  Levi Strauss teams up with gun control group: ‘We simply cannot stand by silently’  URL	0.13001977321017877	NOT
320	44108	"#Analysis: Supporters of the People's Party of Canada would likely bristle at being called liberal,"" but its beliefs fit the classic definition. URL don_pittis"""	0.15804843726818552	NOT
321	98949	3,000 is definitely a tad high Puerto Rico. How about you DemocRATS provide proof? Providing names,  locations, and next of kin shouldn’t be that hard.  I hope you don’t mind, but I will not be holding my breath. URL via @USER URL	0.0772466464278334	NOT
322	74414	"#Pickett has #individual needs but is part of the #team! . He’s a bit of a #loner within the family of #Bowtruckles, feels a bit #bullied, has #attachment issues. He is also incredibly #agile and of great #value."" . #teachers #parents #Atypical @USER @USER URL"	0.09391934352701455	NOT
323	51525	#AVALANCHE I'm sorry! I see you! I love you! I was an asshole! You know how we are #maga	0.1936479344364925	NOT
324	84550	#FF @USER he is an alien from the future 🙌🏻👽🌃 URL	0.2335158534346801	NOT
325	19499	#Creampuffs #HollsteinForever  Just a quick reminder that I'm doing a GIVEAWAY for anyone attending #clexaconlondon. If you are interested in attending Natasha's Improv workshop just DM me or reply and I will put you in the draw for a free ticket. Entries close midnight 30/09 GMT	0.14356265144117533	NOT
326	23530	"#FamiliarWife JH-OMG, she is crazy WJ-Wait!....yes, I am interested in assistant manager Cha BH-You guys look like a good pair VO-Are you having some""? Just sit over here JH-Don't do it! WJ-Lets live our own life. Lets do it News-Collision on hwy, there is congestion JH-Woo-jin~ URL"	0.0935199274910368	NOT
327	84034	"#Broncos HC Vance Joseph on Phillip Lindsay: He is a good football player, not only as a running back ..."""""	0.1704333313594772	NOT
328	79051	*17. Celine_SwittinS Follback Erza_Jullian #OpenfolbackCeline_SwittinS	0.21598189514839972	NOT
329	93740	#RestoreHumanity #AntiFa • September 22: Stop the fascist NVU in #Amsterdam: URL   HT @USER	0.3119108167567578	NOT
330	54366	#BroncoNation #broncos #BroncosVsSeahawks #BroncosCountry Crue was excited for the win she is enjoying her cupcake Go Broncos URL	0.08239861268300262	NOT
331	57284	#ThingsDarthVaderWouldNeverSay yup , white mask privilege at it's finest. Always trying to keep a black mask down #BlackLivesMatter #Qanon #Antifa #AlexJones #Infowars #StarWars #maytheforcebewithyou #thirdshiftzombies #Podcast #radio #WhiteSupremacy URL	0.13480051845797822	NOT
332	82565	And why is my hair pink now 😂😂😂😂 URL	0.1637436658903377	NOT
333	59700	All I’m saying if we cool and you feel any type of way about me.. speak the fuck up.	0.26379049429666135	NOT
334	13433	#Cuckservative Traitors Are Worse Than Fortnite Players URL #Conservatives #TriggerWarningRadio	0.2795965470056325	NOT
335	80197	#Barbara Boxer If LIBERALS Want to Use RAPE as a Political Tactic! THEY Had Better Have Some HARD EVIDENCE! Her Word Isn't Evidence!!! Its Called HEARSAY . On that note, I Could Say ' YOU  ' Cornered Me In A Bathroom, And put YOUR Hands All Over Me' 35 Years Ago. PROVE ME WRONG URL	0.11157833508625921	NOT
336	90353	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Gun control doesn't stop kids and people getting murdered by guns. Chicago has had gun control for decades and it has multiple shootings every week.	0.13799307956485737	NOT
337	36496	#SelfCareSeptember You are making a difference! @USER @USER @USER @USER @USER @USER @USER @USER @USER URL	0.14217703186121178	NOT
338	93321	#FauxProgressives I’ve been done with these #CorruptDemocrats for years now and here’s more proof!                Ocasio-Cortez Endorses Cuomo As Cuomo Flips Off Progressives URL via @USER @USER #Liberals #CoryBooker #OcasioCortez	0.14739846171308768	NOT
339	79309	#ConstitutionDay It's very odd for the alt right conservatives to say that we are ruining the constitution just because we want #GunControlNow but they are the ones ruining the constitution getting upset because foreigners are coming to this land who are not White wanting to live	0.11137429589202513	NOT
340	80637	#coercedintoxication is staring to be my favorite, I'm feeling the effects of it now. I feel so vulnerable #forcedintox #coercedintox #femdom #findom	0.1367539880715605	NOT
341	50793	#AndrewScheer wants support from #CanadianCoalitionforFirearmsRights, seeking weakened #guncontrol. #CPC compromised Canadians’ safety enough for these votes by diluting controls. How many lives lost before #Conservatives care? #cdnpoli /via @USER URL	0.10448971787471442	NOT
342	84239	Are we all ready to sit and watch Indakurate Passcott play football?	0.17448242979707107	NOT
343	47834	#Eric STALL-WELL, DEMOCRAT FROM CALI.should worry about fixing his own state, instead of trying to muster up sympathy, for the LIAR, PROF. HUNT!  On FOX NEWS! See liberals FOX IS BALANCED, AND GIVES BOTH SIDES.	0.1767964600630133	NOT
344	65426	#SukhDuaSamaj_ThePrayingHands The SC also added that if a person surgically changes his/her sex, then he or she is entitled to her changed sex and cannot be discriminated.	0.2763315746332187	NOT
345	81354	#Florence List:  URL  Hurricane Florence feeds ..  #Trump #MAGA central #VA    |@USER Great summary of impacts by the Blacksburg National Weather Service. The severity goes up overnight. .. #vawx URL |	0.10402335129251424	NOT
346	14479	And dicks. URL	0.1427361876817865	NOT
347	47696	#LiberalLogic  #Kavanaugh looks predatory. Therefore he's guilty.  #Liberals are DANGEROUS people who should not govern anyone or anything. URL	0.1518261262099925	NOT
348	75438	#Ishqbaaaz   Let Her join the cast..  She is not there.. must have shot those scenes in a jiffy before going to vacay  nothing to do with Groupbaazi or #Shivika not being on Focus  Groupbaazi consists of 3 Couples which is not there..  And Shivika scenes toh clip mein nehi thi..	0.14032057873586676	NOT
349	11699	#Children now Mixed Up ..  Over #GenderStudies crap and #Socialism .. yeah like I did not see this one coming!  #MEGA #MBGA #MAGA #MCGA #Conservatives #Patriots #ProtectChildren URL	0.1805054233056101	NOT
